order_id,supplier_id,distance_km,transport_mode,order_quantity,warehouse_load,season,delay_history,lead_time_days
19588,S31,1001,Truck,2694,0.32,Peak,0.08,24
19589,S24,1374,Air,132,0.31,Monsoon,0.53,81
19590,S26,1671,Air,515,0.33,Normal,0.03,87
19591,S47,645,Train,600,0.45,Monsoon,0.3,20
19592,S19,1384,Ship,921,0.78,Peak,0.28,23
19593,S25,1436,Train,4065,0.3,Monsoon,0.33,30
19594,S41,751,Ship,1527,0.51,Normal,0.2,14
19595,S23,1200,Train,3692,0.86,Peak,0.0,26
19596,S1,1071,Truck,2062,0.26,Normal,0.07,26
19597,S14,573,Train,625,0.64,Monsoon,0.16,18
19598,S47,1522,Truck,3312,0.73,Monsoon,0.56,45
19599,S8,1415,Train,3449,0.78,Normal,0.37,30
19600,S13,697,Air,2896,0.38,Monsoon,0.51,47
19601,S49,1925,Air,3815,0.57,Peak,0.54,108
19602,S28,931,Ship,804,0.43,Peak,0.32,19
19603,S6,1064,Ship,1813,0.77,Monsoon,0.1,21
19604,S13,1386,Train,4302,1.0,Peak,0.55,38
19605,S9,298,Train,4721,0.46,Monsoon,0.27,15
19606,S16,1174,Air,3304,0.71,Peak,0.5,71
19607,S11,744,Train,2334,0.2,Monsoon,0.27,19
19608,S48,93,Train,3368,0.27,Peak,0.13,7
19609,S11,35,Train,4270,0.34,Normal,0.32,9
19610,S12,26,Air,2635,0.14,Normal,0.26,9
19611,S19,1367,Truck,2433,0.93,Peak,0.37,40
19612,S16,1249,Truck,1192,0.35,Normal,0.16,30
19613,S23,416,Truck,244,0.2,Monsoon,0.25,17
19614,S25,1820,Air,267,0.34,Monsoon,0.11,100
19615,S49,813,Train,438,0.36,Peak,0.08,18
19616,S46,1420,Train,4481,0.51,Monsoon,0.03,30
19617,S6,496,Air,1799,0.68,Monsoon,0.38,36
19618,S8,663,Train,3550,0.59,Normal,0.51,20
19619,S17,198,Ship,499,0.5,Peak,0.53,14
19620,S25,1236,Truck,3525,0.17,Normal,0.18,29
19621,S34,264,Train,4882,0.77,Monsoon,0.16,15
19622,S3,488,Truck,2122,0.79,Monsoon,0.33,21
19623,S10,1877,Truck,1368,0.13,Peak,0.19,44
19624,S15,1446,Truck,59,0.5,Monsoon,0.49,43
19625,S47,1773,Truck,407,0.56,Peak,0.09,43
19626,S38,304,Air,4952,0.12,Monsoon,0.52,26
19627,S43,177,Train,99,0.93,Monsoon,0.04,12
19628,S23,1764,Train,4606,0.55,Monsoon,0.18,36
19629,S6,72,Truck,3111,0.23,Normal,0.31,5
19630,S11,1392,Air,2952,0.98,Normal,0.28,80
19631,S37,1642,Train,4553,0.83,Peak,0.37,35
19632,S29,1718,Air,1295,0.24,Monsoon,0.5,98
19633,S14,364,Train,1441,0.42,Normal,0.0,10
19634,S1,857,Air,4069,0.74,Peak,0.27,54
19635,S22,779,Train,258,0.15,Normal,0.27,17
19636,S36,1704,Ship,1559,0.7,Normal,0.35,26
19637,S17,1234,Air,2573,0.68,Monsoon,0.09,70
19638,S18,1217,Truck,4741,0.77,Peak,0.58,39
19639,S5,1424,Air,3074,0.96,Peak,0.38,85
19640,S47,761,Train,4842,0.92,Normal,0.21,21
19641,S30,1235,Ship,3134,0.24,Peak,0.37,20
19642,S26,1312,Truck,4165,0.9,Normal,0.48,38
19643,S8,381,Ship,456,0.23,Peak,0.49,13
19644,S16,142,Truck,507,0.1,Peak,0.57,14
19645,S22,646,Train,1105,0.6,Peak,0.42,20
19646,S2,624,Train,4398,0.14,Normal,0.0,11
19647,S13,228,Truck,3860,0.23,Monsoon,0.13,13
19648,S33,807,Train,286,0.19,Monsoon,0.53,25
19649,S13,1989,Ship,3215,0.47,Normal,0.44,28
19650,S16,663,Ship,3120,0.98,Peak,0.27,19
19651,S25,1255,Air,4283,0.13,Monsoon,0.05,70
19652,S12,1182,Train,2904,0.42,Peak,0.08,25
19653,S48,1732,Air,2497,0.99,Monsoon,0.35,99
19654,S47,887,Train,2633,0.67,Monsoon,0.29,24
19655,S50,1267,Ship,514,0.99,Peak,0.45,25
19656,S13,605,Ship,2855,0.32,Peak,0.33,14
19657,S40,1288,Ship,828,0.65,Monsoon,0.19,23
19658,S4,1540,Air,1045,0.53,Peak,0.06,84
19659,S25,691,Ship,228,0.76,Normal,0.05,14
19660,S37,1672,Truck,3534,0.4,Normal,0.6,42
19661,S13,1761,Truck,497,0.87,Normal,0.52,47
19662,S41,982,Train,1674,0.94,Normal,0.02,23
19663,S24,1685,Train,438,0.79,Monsoon,0.57,40
19664,S26,1942,Train,2730,0.86,Monsoon,0.09,38
19665,S33,476,Air,4815,0.7,Peak,0.4,36
19666,S12,882,Air,943,0.61,Normal,0.49,55
19667,S13,1794,Air,3296,0.9,Peak,0.52,102
19668,S48,1128,Ship,4728,0.68,Peak,0.14,20
19669,S33,1783,Train,176,0.69,Peak,0.45,40
19670,S20,505,Train,3862,0.65,Normal,0.18,15
19671,S1,1697,Air,3385,0.69,Normal,0.18,93
19672,S3,905,Truck,4260,0.67,Monsoon,0.5,32
19673,S37,172,Truck,273,0.12,Normal,0.55,11
19674,S42,1885,Train,71,0.27,Monsoon,0.06,37
19675,S31,1704,Air,1932,0.93,Peak,0.05,93
19676,S23,1801,Air,4429,0.34,Normal,0.56,98
19677,S29,1670,Ship,1395,0.76,Normal,0.52,28
19678,S6,1097,Train,2363,0.29,Normal,0.38,24
19679,S22,329,Train,76,0.88,Peak,0.06,14
19680,S35,1817,Truck,965,0.12,Normal,0.33,42
19681,S50,193,Air,4035,0.86,Monsoon,0.22,20
19682,S16,1409,Air,2300,0.75,Monsoon,0.37,84
19683,S13,282,Air,1380,0.54,Normal,0.05,18
19684,S31,1234,Train,2640,0.91,Normal,0.1,26
19685,S40,1732,Train,218,0.68,Peak,0.17,35
19686,S45,1416,Ship,4145,0.37,Normal,0.11,20
19687,S14,670,Ship,2941,0.34,Peak,0.06,13
19688,S41,382,Air,199,0.82,Peak,0.26,31
19689,S47,1284,Truck,3496,0.91,Peak,0.56,39
19690,S3,1677,Air,2234,0.21,Normal,0.37,92
19691,S18,1965,Train,2205,0.26,Normal,0.53,38
19692,S30,940,Truck,3857,0.64,Normal,0.52,29
19693,S14,150,Air,1169,0.77,Monsoon,0.43,21
19694,S9,472,Train,758,0.25,Normal,0.02,11
19695,S13,1258,Air,3457,0.18,Peak,0.49,74
19696,S4,1674,Air,2295,0.49,Normal,0.02,90
19697,S27,1799,Truck,2843,0.4,Monsoon,0.52,49
19698,S40,832,Air,4785,0.15,Normal,0.2,48
19699,S49,1637,Train,788,0.47,Monsoon,0.49,37
19700,S36,1145,Air,4906,0.52,Normal,0.32,65
19701,S14,289,Truck,4077,0.69,Peak,0.6,20
19702,S31,456,Truck,3841,0.96,Peak,0.59,23
19703,S41,1858,Truck,2250,0.61,Monsoon,0.09,45
19704,S19,1254,Train,2401,0.67,Monsoon,0.52,33
19705,S42,776,Train,4503,0.93,Normal,0.55,24
19706,S42,344,Ship,2884,0.8,Monsoon,0.32,16
19707,S46,1530,Truck,599,0.76,Peak,0.58,43
19708,S29,385,Truck,875,0.76,Normal,0.58,18
19709,S26,830,Truck,743,0.2,Monsoon,0.27,26
19710,S40,1992,Truck,2705,0.57,Normal,0.33,48
19711,S13,1650,Train,2227,0.76,Peak,0.34,36
19712,S14,304,Train,1175,0.24,Peak,0.37,14
19713,S45,1838,Ship,481,0.83,Normal,0.37,30
19714,S1,1831,Air,166,0.98,Normal,0.41,102
19715,S35,953,Air,2463,0.76,Peak,0.41,60
19716,S35,704,Ship,1083,0.94,Normal,0.15,15
19717,S23,105,Truck,4681,0.45,Peak,0.56,14
19718,S27,1622,Train,4342,0.3,Peak,0.05,32
19719,S29,939,Train,1141,0.74,Peak,0.41,26
19720,S18,1228,Truck,232,0.59,Peak,0.21,35
19721,S34,747,Truck,2648,0.81,Monsoon,0.47,28
19722,S43,782,Air,2540,0.74,Normal,0.3,50
19723,S32,1591,Air,1969,0.31,Normal,0.12,86
19724,S7,687,Ship,1834,0.87,Monsoon,0.18,18
19725,S34,667,Train,4562,0.23,Monsoon,0.23,20
19726,S43,1844,Truck,4030,0.79,Peak,0.14,44
19727,S21,350,Truck,3273,0.49,Monsoon,0.48,17
19728,S36,1554,Ship,3947,0.77,Normal,0.57,26
19729,S27,1979,Ship,811,0.33,Monsoon,0.13,26
19730,S42,43,Truck,4998,0.21,Peak,0.32,7
19731,S20,149,Train,4113,0.84,Normal,0.29,12
19732,S39,1870,Train,1442,0.58,Normal,0.54,40
19733,S14,1382,Air,4284,0.7,Monsoon,0.16,80
19734,S14,956,Air,4877,0.75,Monsoon,0.2,59
19735,S9,628,Truck,824,0.48,Peak,0.35,22
19736,S49,1624,Train,4732,0.16,Peak,0.5,34
19737,S3,615,Air,2726,0.86,Monsoon,0.18,41
19738,S2,925,Air,3632,0.23,Normal,0.29,51
19739,S22,191,Train,134,0.36,Peak,0.3,11
19740,S35,603,Air,4939,0.99,Normal,0.28,39
19741,S18,619,Air,2324,0.73,Peak,0.48,43
19742,S39,1816,Ship,2977,0.5,Monsoon,0.42,31
19743,S9,695,Truck,4272,0.17,Monsoon,0.06,19
19744,S40,1905,Train,849,0.34,Monsoon,0.49,39
19745,S37,1260,Air,2523,0.39,Normal,0.59,74
19746,S28,1413,Truck,1045,0.84,Peak,0.1,38
19747,S12,605,Air,2268,0.94,Peak,0.02,40
19748,S9,207,Truck,1084,0.71,Peak,0.09,13
19749,S23,761,Train,563,1.0,Monsoon,0.12,21
19750,S40,720,Train,3751,0.78,Normal,0.02,16
19751,S1,830,Ship,2471,0.93,Monsoon,0.36,22
19752,S17,1755,Train,1389,0.62,Normal,0.17,33
19753,S1,1732,Train,2128,0.68,Normal,0.53,35
19754,S32,731,Ship,1769,0.94,Normal,0.28,16
19755,S18,1860,Truck,3894,0.54,Normal,0.16,42
19756,S26,564,Train,1795,0.54,Monsoon,0.57,21
19757,S44,86,Train,1816,0.22,Peak,0.59,11
19758,S29,1310,Ship,4021,0.62,Monsoon,0.46,26
19759,S27,1973,Truck,2131,0.86,Normal,0.36,50
19760,S25,1554,Air,4121,0.39,Normal,0.24,85
19761,S28,191,Air,2073,0.71,Peak,0.48,20
19762,S45,465,Truck,4165,0.47,Peak,0.41,20
19763,S22,1620,Truck,3052,0.9,Normal,0.02,39
19764,S8,1969,Air,1226,0.46,Normal,0.33,106
19765,S38,1610,Ship,1310,0.73,Peak,0.17,25
19766,S17,1878,Air,4556,0.3,Normal,0.45,101
19767,S6,1658,Train,2958,0.91,Monsoon,0.12,35
19768,S2,1601,Train,1181,0.83,Normal,0.39,34
19769,S7,1263,Air,3278,0.86,Normal,0.07,70
19770,S14,1712,Truck,1456,0.33,Peak,0.27,43
19771,S20,1813,Truck,644,0.71,Peak,0.4,47
19772,S31,1838,Truck,2487,0.75,Normal,0.07,43
19773,S24,278,Truck,4934,0.9,Peak,0.14,17
19774,S29,1517,Truck,2423,0.5,Normal,0.1,36
19775,S32,1894,Air,4783,0.55,Peak,0.49,107
19776,S30,1701,Ship,135,0.44,Monsoon,0.42,29
19777,S34,624,Air,4426,0.45,Peak,0.48,42
19778,S11,846,Truck,1611,0.55,Monsoon,0.07,25
19779,S29,922,Air,2395,0.38,Peak,0.36,56
19780,S37,1534,Ship,1241,0.42,Peak,0.54,26
19781,S48,166,Train,4710,0.39,Monsoon,0.47,15
19782,S8,1484,Train,4333,0.44,Normal,0.06,26
19783,S18,998,Truck,2268,0.44,Monsoon,0.46,30
19784,S12,17,Train,4498,0.98,Normal,0.45,11
19785,S49,1389,Air,2207,0.7,Monsoon,0.58,87
19786,S11,1763,Truck,4351,0.21,Peak,0.17,41
19787,S46,1293,Ship,4820,0.22,Peak,0.09,18
19788,S43,869,Train,407,0.25,Normal,0.48,19
19789,S6,1846,Ship,2856,0.81,Monsoon,0.13,29
19790,S31,1951,Train,3815,0.61,Monsoon,0.53,44
19791,S35,1696,Air,554,0.64,Normal,0.04,89
19792,S4,823,Air,1250,0.2,Peak,0.49,51
19793,S5,422,Train,1219,1.0,Monsoon,0.35,20
19794,S16,687,Ship,4082,0.72,Monsoon,0.36,20
19795,S26,1126,Truck,3128,0.66,Peak,0.29,32
19796,S37,1855,Air,4751,0.98,Monsoon,0.48,108
19797,S25,1811,Truck,1265,0.25,Monsoon,0.19,43
19798,S39,1597,Truck,389,0.69,Normal,0.32,42
19799,S8,1256,Train,3843,0.76,Monsoon,0.2,29
19800,S12,202,Truck,2424,0.66,Monsoon,0.12,14
19801,S41,173,Train,4193,0.11,Peak,0.14,8
19802,S15,1772,Train,3882,0.98,Monsoon,0.53,42
19803,S43,1206,Ship,1716,0.51,Peak,0.58,25
19804,S43,1672,Air,2628,0.14,Normal,0.28,89
19805,S38,106,Ship,4156,0.95,Normal,0.18,9
19806,S4,974,Truck,1799,0.14,Normal,0.32,27
19807,S24,1535,Air,3042,0.2,Monsoon,0.39,86
19808,S15,1849,Truck,4547,0.49,Monsoon,0.24,46
19809,S15,1063,Train,1883,0.6,Normal,0.11,23
19810,S18,940,Ship,4446,0.18,Normal,0.13,14
19811,S21,1860,Train,2844,0.38,Monsoon,0.3,36
19812,S41,703,Air,2330,0.8,Normal,0.13,43
19813,S47,1208,Train,1674,0.96,Monsoon,0.55,32
19814,S12,1423,Truck,4877,0.13,Peak,0.11,35
19815,S44,169,Ship,4588,0.17,Normal,0.48,10
19816,S21,1778,Truck,4381,0.85,Normal,0.31,44
19817,S48,196,Truck,4276,0.91,Peak,0.55,19
19818,S26,1757,Truck,1544,0.87,Monsoon,0.57,51
19819,S5,1255,Train,4532,0.66,Monsoon,0.6,33
19820,S36,1709,Truck,3493,0.21,Peak,0.03,43
19821,S40,1072,Air,790,0.74,Normal,0.25,63
19822,S29,1491,Train,4679,0.95,Peak,0.38,36
19823,S12,757,Ship,1737,0.63,Normal,0.37,16
19824,S34,95,Ship,2624,0.65,Monsoon,0.08,10
19825,S11,1215,Truck,2358,0.73,Normal,0.12,30
19826,S38,1895,Truck,2391,0.31,Peak,0.21,45
19827,S9,886,Truck,3873,0.94,Peak,0.48,30
19828,S30,1644,Truck,3661,0.1,Monsoon,0.28,42
19829,S26,1926,Train,1649,0.63,Normal,0.01,34
19830,S21,1840,Truck,1782,0.71,Peak,0.5,48
19831,S45,1711,Ship,1203,0.16,Normal,0.15,20
19832,S12,1681,Ship,4092,0.7,Peak,0.32,30
19833,S15,865,Air,771,0.65,Normal,0.57,53
19834,S48,897,Air,857,0.98,Peak,0.5,58
19835,S8,648,Ship,2763,0.9,Monsoon,0.48,22
19836,S14,1710,Ship,2259,0.27,Monsoon,0.57,29
19837,S5,1936,Air,3486,0.22,Normal,0.44,104
19838,S23,1088,Truck,1738,0.56,Monsoon,0.15,32
19839,S30,1547,Truck,1624,0.69,Monsoon,0.57,45
19840,S38,1399,Train,2820,0.54,Peak,0.29,29
19841,S8,350,Truck,1196,0.13,Peak,0.1,13
19842,S2,271,Air,4848,0.91,Monsoon,0.1,23
19843,S15,732,Truck,1128,0.75,Peak,0.38,24
19844,S30,495,Air,2589,0.5,Normal,0.1,29
19845,S11,298,Truck,3998,0.18,Monsoon,0.52,16
19846,S10,1052,Train,4523,0.49,Peak,0.01,21
19847,S28,898,Ship,1682,0.67,Monsoon,0.53,22
19848,S35,1666,Air,1953,0.34,Normal,0.58,93
19849,S25,391,Air,1977,0.4,Peak,0.58,31
19850,S12,37,Truck,2601,0.33,Peak,0.53,13
19851,S4,869,Truck,3518,0.3,Monsoon,0.58,29
19852,S30,310,Air,3266,0.62,Monsoon,0.24,24
19853,S29,567,Ship,3688,0.77,Normal,0.19,14
19854,S49,654,Train,3535,0.91,Peak,0.49,25
19855,S29,1205,Train,1869,0.27,Normal,0.24,22
19856,S10,30,Train,3006,0.36,Normal,0.36,7
19857,S9,88,Air,1157,0.85,Peak,0.36,16
19858,S24,1317,Air,3609,0.3,Peak,0.06,73
19859,S45,1350,Ship,4772,0.83,Peak,0.23,26
19860,S16,1202,Train,2083,0.5,Normal,0.54,28
19861,S13,975,Air,4845,0.29,Monsoon,0.05,55
19862,S15,31,Air,3741,0.11,Normal,0.52,10
19863,S19,220,Truck,842,0.9,Monsoon,0.31,17
19864,S6,133,Ship,1255,0.24,Peak,0.08,8
19865,S49,1899,Air,2416,0.34,Normal,0.59,103
19866,S26,1420,Truck,4621,0.2,Peak,0.57,41
19867,S29,1498,Air,1654,0.33,Peak,0.46,86
19868,S41,551,Truck,4718,0.3,Peak,0.1,17
19869,S10,658,Truck,1886,0.53,Monsoon,0.17,23
19870,S8,772,Truck,2762,0.39,Monsoon,0.59,30
19871,S35,1217,Truck,1316,0.58,Monsoon,0.09,32
19872,S18,689,Ship,1877,0.85,Peak,0.0,16
19873,S46,1209,Train,3767,0.14,Monsoon,0.55,28
19874,S29,64,Truck,2063,0.47,Peak,0.49,13
19875,S35,1313,Air,4379,0.12,Peak,0.18,73
19876,S26,1963,Ship,4028,0.46,Peak,0.15,27
19877,S47,1504,Train,1037,0.29,Normal,0.28,28
19878,S36,1981,Air,4640,0.26,Monsoon,0.45,110
19879,S32,199,Ship,2982,0.11,Monsoon,0.47,10
19880,S46,1119,Truck,2048,0.37,Normal,0.33,30
19881,S17,1540,Ship,2271,0.28,Peak,0.02,20
19882,S36,1876,Ship,4569,0.8,Monsoon,0.12,28
19883,S30,1731,Train,1045,0.47,Monsoon,0.33,35
19884,S6,1285,Truck,4703,0.81,Peak,0.47,40
19885,S28,671,Air,3790,0.94,Peak,0.48,48
19886,S24,1511,Ship,2426,0.71,Monsoon,0.03,24
19887,S21,1951,Truck,2559,0.68,Normal,0.35,51
19888,S20,252,Train,1517,0.9,Monsoon,0.04,14
19889,S19,1533,Truck,1454,0.84,Monsoon,0.4,42
19890,S19,1874,Train,1027,0.92,Normal,0.17,38
19891,S30,693,Train,314,1.0,Monsoon,0.03,21
19892,S49,1634,Ship,3879,0.85,Monsoon,0.02,26
19893,S28,875,Truck,1050,0.77,Normal,0.22,25
19894,S31,796,Air,4237,0.96,Peak,0.27,52
19895,S36,1996,Air,4693,0.5,Peak,0.34,110
19896,S45,970,Train,1519,0.81,Peak,0.29,25
19897,S24,383,Air,2520,0.92,Normal,0.51,33
19898,S2,1514,Truck,184,0.95,Peak,0.4,42
19899,S14,1085,Ship,1986,0.77,Monsoon,0.2,21
19900,S40,1116,Air,401,0.28,Peak,0.46,67
19901,S47,925,Train,2336,0.43,Peak,0.59,27
19902,S50,267,Ship,2309,0.7,Normal,0.32,11
19903,S7,1984,Truck,772,0.54,Normal,0.21,47
19904,S47,670,Air,2448,0.26,Normal,0.05,37
19905,S24,1758,Truck,3880,0.69,Monsoon,0.56,49
19906,S49,1854,Ship,1524,0.75,Peak,0.03,27
19907,S31,1800,Train,4249,0.19,Monsoon,0.3,36
19908,S20,1326,Air,4434,0.76,Monsoon,0.02,77
19909,S36,1044,Air,4256,0.95,Monsoon,0.0,61
19910,S45,1768,Ship,1597,0.4,Peak,0.26,27
19911,S34,750,Train,4932,0.66,Peak,0.49,23
19912,S10,99,Air,2605,0.37,Peak,0.47,15
19913,S47,833,Air,3826,0.21,Peak,0.56,52
19914,S48,1384,Truck,4230,0.94,Monsoon,0.4,42
19915,S28,603,Truck,2125,0.92,Normal,0.15,20
19916,S33,1272,Train,1973,0.93,Normal,0.41,30
19917,S41,1628,Truck,3441,0.43,Normal,0.45,43
19918,S42,231,Train,2212,0.42,Monsoon,0.49,17
19919,S29,1300,Truck,1849,0.21,Peak,0.45,36
19920,S44,641,Train,375,0.45,Normal,0.43,18
19921,S50,981,Train,2968,0.95,Normal,0.49,25
19922,S46,365,Train,3377,0.15,Monsoon,0.24,14
19923,S47,512,Ship,3581,0.73,Peak,0.25,16
19924,S44,1696,Truck,3804,0.25,Monsoon,0.41,43
19925,S49,1940,Air,2246,0.23,Normal,0.45,105
19926,S29,692,Truck,3141,0.53,Peak,0.3,23
19927,S3,856,Air,3262,0.44,Monsoon,0.04,51
19928,S18,1666,Air,1689,0.11,Monsoon,0.21,91
19929,S2,128,Truck,1960,0.77,Peak,0.45,14
19930,S17,549,Air,3934,0.96,Normal,0.45,41
19931,S5,920,Truck,953,0.9,Normal,0.16,27
19932,S10,707,Air,2173,0.1,Normal,0.23,41
19933,S49,471,Truck,1994,0.63,Peak,0.41,22
19934,S11,1034,Ship,632,0.65,Normal,0.42,21
19935,S20,947,Air,2407,0.74,Normal,0.04,53
19936,S46,99,Truck,1898,0.96,Normal,0.25,12
19937,S48,1047,Air,3284,0.36,Monsoon,0.58,64
19938,S16,909,Ship,1438,0.56,Monsoon,0.31,20
19939,S14,1805,Ship,1634,0.44,Normal,0.36,26
19940,S29,838,Air,990,0.89,Peak,0.16,52
19941,S3,1354,Train,1303,0.46,Normal,0.11,25
19942,S45,1577,Air,3615,0.88,Peak,0.02,87
19943,S33,451,Train,792,0.53,Normal,0.29,16
19944,S30,1587,Train,827,0.3,Monsoon,0.02,32
19945,S39,1546,Ship,4145,0.5,Peak,0.49,26
19946,S36,1265,Air,2976,0.99,Peak,0.27,76
19947,S41,1104,Ship,841,0.27,Monsoon,0.57,24
19948,S31,164,Air,2711,0.46,Monsoon,0.16,17
19949,S37,1809,Truck,4319,0.65,Peak,0.15,45
19950,S25,90,Air,434,0.75,Monsoon,0.17,15
19951,S42,280,Air,1161,0.25,Peak,0.1,20
19952,S49,1922,Air,4879,0.38,Monsoon,0.48,108
19953,S25,617,Air,3227,0.39,Monsoon,0.29,41
19954,S18,634,Ship,2504,0.77,Normal,0.59,18
19955,S28,658,Ship,2728,0.5,Monsoon,0.14,15
19956,S25,323,Ship,2450,0.4,Peak,0.06,9
19957,S25,908,Train,4836,0.54,Monsoon,0.52,26
19958,S26,26,Ship,2834,0.86,Normal,0.35,10
19959,S35,1082,Train,1333,0.48,Monsoon,0.13,25
19960,S4,384,Air,2395,0.88,Peak,0.39,31
19961,S19,1869,Truck,1350,0.93,Normal,0.1,46
19962,S7,526,Ship,4829,0.36,Normal,0.03,11
19963,S30,1085,Ship,3689,0.83,Monsoon,0.34,23
19964,S22,971,Truck,1699,0.1,Monsoon,0.6,33
19965,S30,1985,Truck,735,0.86,Peak,0.51,57
19966,S9,51,Air,239,0.8,Monsoon,0.32,13
19967,S40,34,Ship,913,0.71,Normal,0.22,7
19968,S1,807,Truck,257,0.35,Monsoon,0.5,30
19969,S36,1599,Truck,4752,0.56,Peak,0.54,44
19970,S3,668,Truck,3840,0.33,Peak,0.16,23
19971,S35,394,Truck,1776,0.41,Monsoon,0.18,18
19972,S4,1460,Truck,1627,0.18,Peak,0.48,39
19973,S47,25,Ship,1619,0.56,Peak,0.17,9
19974,S19,833,Air,2230,0.23,Monsoon,0.3,50
19975,S33,558,Ship,473,0.92,Monsoon,0.23,18
19976,S15,1096,Air,2599,0.98,Monsoon,0.02,66
19977,S44,242,Air,2168,0.52,Monsoon,0.07,20
19978,S12,1478,Train,1041,0.72,Monsoon,0.26,32
19979,S41,1635,Train,208,0.85,Normal,0.11,32
19980,S2,30,Ship,822,0.89,Normal,0.13,8
19981,S23,1626,Train,4166,0.8,Monsoon,0.13,35
19982,S7,349,Air,228,0.66,Normal,0.01,24
19983,S22,258,Truck,4566,0.24,Peak,0.3,14
19984,S17,1658,Train,1399,0.18,Monsoon,0.51,35
19985,S10,1031,Ship,2007,0.61,Peak,0.59,23
19986,S18,636,Ship,2983,0.86,Peak,0.21,16
19987,S17,1891,Train,2485,0.7,Peak,0.07,37
19988,S4,394,Ship,842,0.99,Peak,0.26,16
19989,S39,1492,Train,3691,0.8,Peak,0.48,37
19990,S20,1125,Air,475,0.22,Normal,0.28,62
19991,S16,1229,Truck,190,0.26,Peak,0.6,37
19992,S5,1507,Truck,2226,0.64,Normal,0.07,36
19993,S21,967,Air,499,0.87,Monsoon,0.22,61
19994,S10,125,Ship,3742,0.12,Normal,0.2,5
19995,S33,1298,Train,1255,0.62,Normal,0.58,31
19996,S5,105,Truck,1658,0.17,Peak,0.11,8
19997,S27,1917,Truck,4875,0.88,Peak,0.24,50
19998,S2,655,Train,1025,0.32,Peak,0.59,23
19999,S13,1619,Ship,4803,0.31,Peak,0.22,24
20000,S24,622,Train,4331,0.92,Normal,0.23,20
20001,S32,79,Train,1557,0.85,Normal,0.33,10
20002,S25,1961,Truck,1255,0.55,Monsoon,0.47,51
20003,S4,57,Air,4421,0.21,Peak,0.51,12
20004,S40,1821,Ship,1726,0.97,Peak,0.42,31
20005,S4,366,Truck,1462,0.51,Normal,0.22,15
20006,S12,378,Truck,3668,0.89,Monsoon,0.55,22
20007,S27,134,Truck,4029,0.1,Peak,0.04,8
20008,S18,287,Air,2251,0.17,Monsoon,0.1,19
20009,S47,193,Ship,939,0.58,Monsoon,0.21,13
20010,S25,832,Ship,1486,0.26,Peak,0.18,16
20011,S50,1423,Ship,3144,0.18,Peak,0.52,25
20012,S34,111,Ship,4505,0.31,Monsoon,0.49,13
20013,S44,1869,Air,1616,0.73,Normal,0.21,99
20014,S19,1587,Ship,3556,0.54,Normal,0.04,21
20015,S38,1030,Train,245,0.45,Peak,0.59,28
20016,S40,596,Truck,2783,0.44,Peak,0.33,18
20017,S43,455,Truck,2034,0.38,Normal,0.25,16
20018,S14,1679,Truck,4961,0.65,Peak,0.34,45
20019,S2,524,Ship,483,0.98,Monsoon,0.38,19
20020,S4,550,Ship,1312,0.93,Peak,0.03,16
20021,S46,1308,Ship,1272,0.92,Normal,0.21,21
20022,S27,1708,Ship,3707,0.55,Peak,0.2,27
20023,S44,523,Train,3380,0.72,Monsoon,0.47,21
20024,S3,1826,Air,249,0.9,Monsoon,0.14,101
20025,S48,932,Train,3059,0.27,Monsoon,0.05,21
20026,S16,1792,Truck,2943,0.87,Peak,0.37,49
20027,S38,626,Ship,2630,0.81,Peak,0.01,14
20028,S41,1713,Truck,4860,0.15,Monsoon,0.28,42
20029,S33,1467,Train,3765,0.39,Monsoon,0.24,33
20030,S11,15,Ship,1511,0.93,Monsoon,0.44,13
20031,S11,1069,Ship,328,0.84,Monsoon,0.14,20
20032,S17,1064,Train,4935,0.39,Normal,0.16,20
20033,S46,1291,Air,1805,0.79,Monsoon,0.07,74
20034,S15,1526,Ship,4454,0.69,Peak,0.36,26
20035,S47,1480,Ship,1745,0.47,Peak,0.14,23
20036,S43,1495,Air,4228,0.28,Normal,0.28,80
20037,S24,783,Air,2596,0.42,Monsoon,0.5,51
20038,S41,1559,Ship,4971,0.59,Monsoon,0.09,23
20039,S1,1232,Air,3368,0.48,Monsoon,0.19,70
20040,S17,1489,Air,2613,0.76,Normal,0.46,84
20041,S2,205,Air,1105,0.64,Monsoon,0.06,19
20042,S1,1463,Ship,4438,0.54,Normal,0.07,20
20043,S24,1106,Ship,395,0.81,Monsoon,0.15,22
20044,S41,1801,Train,711,0.91,Monsoon,0.34,40
20045,S34,993,Truck,3791,0.71,Normal,0.33,30
20046,S12,742,Ship,3268,0.57,Peak,0.4,18
20047,S36,1649,Ship,1962,0.84,Peak,0.57,30
20048,S3,366,Truck,1173,0.48,Monsoon,0.2,17
20049,S16,441,Air,1572,0.53,Normal,0.0,27
20050,S20,1969,Truck,1887,0.93,Normal,0.06,46
20051,S42,1238,Air,3360,0.72,Normal,0.12,69
20052,S6,546,Ship,2578,0.1,Normal,0.14,10
20053,S17,1320,Truck,2463,0.51,Normal,0.36,35
20054,S29,561,Train,4965,0.17,Monsoon,0.14,16
20055,S48,577,Ship,4275,0.16,Normal,0.19,12
20056,S49,675,Train,2763,0.72,Monsoon,0.22,19
20057,S34,1704,Air,983,0.91,Peak,0.24,97
20058,S7,826,Air,2461,0.16,Normal,0.19,45
20059,S46,13,Air,2159,0.4,Normal,0.22,7
